player ID, timestamp, x, y, rotx, roty
s151,186.1404,17.66263,20.07706,144.0822,0.7773474
s151,190.2761,17.66263,20.07706,144.0822,0.7773474
s151,194.4142,17.66263,20.07706,107.5471,17.23617
s151,198.5332,18.06777,20.05366,129.2181,9.60942
s151,202.656,17.54948,20.04643,142.3524,8.70997
s151,206.7904,17.90672,20.04643,140.0526,11.60944
s151,210.9102,15.26078,20.40151,147.9569,-2.343876
s151,215.0486,15.5734,20.36313,153.1104,-6.02299
s151,219.1848,11.34944,21.5454,157.7547,0.3197685
s151,223.304,9.907548,15.23125,112.2663,8.499166
s151,227.4242,8.592438,16.116,113.6709,6.393893
s151,231.5444,14.82169,20.42138,158.8102,3.119493
s151,235.698,11.00612,20.02096,176.7116,3.087639
s151,239.8348,12.4918,23.67631,148.8579,2.082102
s151,243.99,12.4918,23.67631,145.73,0.5916746
s151,248.1244,12.4918,23.67631,113.011,9.290079
s151,252.2612,12.85853,23.5191,113.6109,9.290079
s151,256.3818,12.85853,23.5191,92.11504,4.148304
s151,260.5375,15.79019,22.44401,92.16503,4.498239
s151,264.6726,19.29794,20.07041,111.2026,7.128866
s151,268.7915,20.03829,11.09641,137.2246,8.657299
s151,272.9137,18.25543,4.143947,141.1576,9.916542
s151,277.0331,21.99487,2.53834,144.2905,4.810412
s151,281.1527,20.51248,-8.080131,143.8656,5.010375
s151,285.2734,22.71277,-16.50663,193.5443,1.547982
s151,289.3931,20.57984,-19.54345,183.5905,11.56045
s151,293.5299,18.18793,-23.03258,184.4653,12.43463
s151,297.6671,10.87043,-22.90355,250.2664,-4.283632
s151,301.7871,10.87043,-22.90355,247.1682,0.4390812
s151,305.9254,3.355363,-24.62991,263.1061,-8.618655
s151,310.0432,-7.55628,-25.74472,267.1559,-9.667503
s151,314.1819,-10.4369,-22.11733,267.1559,-9.667503
s151,318.3341,-14.95319,-21.92148,267.0809,-9.642508
s151,322.4708,-18.19239,-21.39468,293.9784,5.5601
s151,326.5909,-19.41367,-21.48312,285.9261,5.985021
s151,330.7278,-25.27292,-20.61914,283.9959,5.784141
s151,334.8818,-25.27292,-20.61914,311.2436,8.795584
s151,339.0342,-26.51895,-15.72743,320.8751,4.038982
s151,343.1541,-27.23967,-13.02028,349.3588,6.354044
s151,347.2914,-27.23967,-13.02028,348.8833,7.153927
s151,351.4282,-25.49618,-23.2265,348.8833,7.153927
s151,355.5482,-24.28672,-28.92061,0.8057861,9.303533
s151,359.6675,-19.73606,-25.95388,33.5376,8.157835
s151,363.8052,-11.73137,-26.63832,46.95798,7.614253
s151,367.941,-4.074655,-26.76105,51.45538,1.342369
s151,372.0791,5.089975,-25.62233,59.94925,7.867121
s151,376.1993,13.29179,-25.96101,54.9245,10.84257
s151,380.3348,17.6751,-20.56106,49.22153,13.44423
s151,384.4553,17.6751,-20.56106,83.15247,1.647638
s151,388.5786,17.6751,-20.56106,82.30261,1.672633
s151,392.7129,21.32287,-22.12363,93.1911,1.48464
s151,396.8322,24.40936,-15.80934,338.3886,4.596112
s151,400.9707,22.95321,-8.622105,355.7355,-2.177645
s151,405.1232,22.89463,7.970014,0.1850281,-2.677704
s151,409.2927,19.76069,21.34458,314.6139,-13.43306
s151,413.5166,10.44273,25.61047,280.0701,-8.787111
s151,417.6659,-2.422936,27.01376,271.1253,-8.862952
s151,421.8204,-14.89454,26.05305,253.3921,-12.32058
s151,425.974,-19.229,24.07216,237.8286,-11.93123
s151,430.1262,-24.42486,17.85757,201.2443,-12.7923
s151,434.2655,-25.913,7.818898,175.3554,-10.35911
s151,438.384,-25.90299,7.638687,164.8484,-5.943473
s151,442.5203,-20.35304,2.140077,121.4771,-12.95699
s151,446.691,-11.01602,-1.108364,101.0358,-12.73968
s151,450.8108,-6.23523,-1.426672,93.92032,-3.659478
s151,454.9812,7.704247,0.1476197,78.26051,-5.764393
s151,459.1002,18.4066,3.043478,72.44807,-18.94192
s151,463.2572,22.99957,7.624422,24.88461,-14.31938
s151,467.3744,24.27673,14.59615,-8.836321,-1.664174
s151,471.4952,20.43794,20.81096,-55.49786,-5.249651
s151,475.6141,9.000998,26.68587,-71.54154,-16.91998
s151,479.7357,0.04136889,28.36548,-81.42756,-12.59611
s151,483.8735,-7.975337,28.79089,-95.08585,-11.57199
s151,487.9916,-17.13989,26.20535,-120.7349,-5.777461
s151,492.129,-22.95046,21.05936,-140.1556,-12.53487
s151,496.2673,-26.19481,15.03696,-157.3939,-14.92797
s151,500.4014,-24.97058,20.41609,-167.2423,-2.607642
s151,504.5563,-25.8765,16.63407,-166.4391,-9.390653
s151,508.6918,-25.88598,12.76698,-191.3393,-4.201697
s151,512.8292,-15.56513,0.8774055,-241.1772,-16.21636
s151,516.948,-11.05222,-1.148783,-236.8545,-20.43684
